slot,desirability
maandag_morgen,1.1428571428571428
maandag_middag,1.2428571428571429
dinsdag_morgen,0.5833333333333333
dinsdag_middag,0.5833333333333333
woensdag_morgen,1.2880952380952382
woensdag_middag,1.2880952380952382
donderdag_morgen,0.7261904761904762
donderdag_middag,0.8095238095238095
vrijdag_morgen,1.2595238095238095
vrijdag_middag,1.0761904761904764
